submittime,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
2015-03-31 02:49:01,12,90,50,365,3,500,67,42,99,83,87,68,6,777,52,651,2,91,3947,44,1,2,2,4,3,3,4,4,4,5,5,2,5,2,2,3,4,3,4,3,1,4,1,4,2,4,1,4,3,3,1,3,3,4,1,4,4,4,2,3,3,4,3,2,2,4,2,2,1,2
2015-03-31 02:46:12,2,2,50,250,2,124,20,9,2,61,81,2,6,634,2,634,3,2,78,40,2,4,3,5,4,1,1,5,5,5,1,4,5,2,2,1,1,1,4,1,1,4,3,5,1,3,1,5,5,3,4,5,5,3,2,4,3,4,5,2,4,1,5,1,4,1,5,4,5,5
2015-03-31 02:48:22,23,666,92,333,43,321,31,42,54,111,84,21,6,700,51,777,2,58,1234,49,3,3,3,5,3,3,3,5,3,5,5,3,4,1,4,4,5,3,5,2,1,4,3,5,1,3,1,4,3,2,4,5,3,5,5,4,5,1,1,5,2,5,5,0,3,1,1,1,4,1
2015-03-31 02:45:00,40,500,66,200,99,1000,40,8,50,120,85,55,6,700,35,700,2,28,3856,50,3,2,4,4,4,2,4,4,3,4,4,3,4,2,2,4,4,4,4,3,2,4,2,4,2,5,2,4,4,4,4,2,4,3,3,3,4,2,4,4,4,3,5,3,3,2,4,3,4,4
2015-03-31 02:54:51,80,200,55,150,40,134,44,8,7,61,75,56,6,700,2,650,3,2,78,31,2,3,3,2,2,4,1,3,1,5,5,2,5,3,3,2,4,4,4,2,1,4,3,4,1,3,2,5,5,5,5,1,4,2,4,2,5,2,2,4,2,3,2,4,1,4,3,1,3,2
2015-03-31 02:54:56,50,900,55,250,25,1233,2,8,68,139,85,99,7,700,87,750,3,90,4011,36,1,5,2,4,2,3,1,5,1,5,4,3,5,3,4,4,3,4,4,3,1,3,3,3,2,4,2,3,4,4,3,4,4,4,2,4,3,4,3,4,2,3,4,4,3,4,4,3,3,2
2015-03-31 02:50:05,37,639,56,487,24,590,43,30,28,121,87,47,6,781,48,734,3,76,2247,57,2,3,4,2,4,4,4,4,2,4,2,4,3,3,2,3,1,2,3,2,1,5,2,5,1,5,1,5,4,4,5,1,5,1,4,2,4,3,2,4,4,2,4,2,3,2,4,3,2,5
2015-03-31 02:55:04,37,988,55,300,77,1000,36,65,32,84,81,2,6,784,4,799,3,20,4029,48,3,1,4,1,5,1,3,3,4,3,2,5,4,5,3,1,3,1,3,1,1,5,2,5,2,3,1,4,4,4,3,2,3,4,1,4,3,2,3,3,3,3,5,3,3,1,4,3,3,5
2015-03-31 02:55:48,11,111,57,111,11,137,11,37,11,111,87,11,7,637,11,737,2,11,1111,37,3,2,4,3,5,2,5,2,3,4,5,1,5,2,3,4,5,4,4,3,1,5,2,3,2,4,1,4,4,4,3,3,4,4,4,2,3,2,2,3,4,3,4,1,4,1,3,4,5,5
2015-03-31 02:53:32,6,64,62,264,8,678,73,18,68,82,84,78,6,684,36,784,3,52,2684,46,3,2,4,3,4,2,2,2,4,4,5,2,5,1,3,5,5,5,5,4,1,5,3,5,1,4,1,3,4,3,4,3,4,3,3,2,5,3,4,4,4,1,3,1,3,4,4,4,5,3
2015-03-31 02:55:02,67,867,83,345,4,927,7,39,32,89,87,54,6,736,65,762,3,94,3965,51,3,1,4,3,5,1,3,3,4,3,3,5,3,5,3,1,2,1,3,1,1,4,2,4,2,3,2,4,4,4,3,3,3,3,2,4,3,2,3,3,4,2,5,3,3,1,4,3,3,5
2015-03-31 02:53:43,73,4678,56,256,92,864,72,49,86,120,88,64,6,788,45,662,3,46,3485,59,2,2,4,2,5,2,3,5,2,2,4,3,4,3,2,2,4,4,4,3,1,4,2,5,3,2,4,4,4,4,4,2,5,2,4,1,5,2,4,4,4,1,4,1,4,2,4,3,5,4
2015-03-31 03:02:32,72,72,72,154,72,181,72,46,72,72,87,72,7,683,72,683,3,72,2064,52,4,2,4,4,4,2,4,2,4,2,3,2,5,3,2,2,4,2,2,2,2,4,3,4,2,4,2,3,5,4,4,5,5,4,3,4,3,2,4,5,4,2,4,2,5,2,4,3,4,5
2015-03-31 02:51:33,50,500,77,250,50,321,50,33,50,80,88,50,7,700,50,700,3,50,2010,40,3,0,3,5,1,3,1,5,1,5,3,4,5,5,5,1,3,4,5,3,1,4,1,5,1,5,1,5,5,5,5,5,5,3,3,3,5,3,5,5,5,1,1,1,3,5,5,5,5,3
2015-03-31 02:56:19,14,999,55,123,50,456,67,8,22,100,85,45,6,700,59,786,2,35,1222,45,3,1,5,2,5,1,5,3,4,2,5,2,5,1,5,3,5,3,5,2,1,5,1,5,3,5,1,4,5,5,4,5,4,5,2,5,4,4,5,4,2,4,5,1,4,1,4,2,4,5
2015-03-31 02:59:42,8,888,88,488,18,188,78,38,8,88,88,8,8,800,8,800,2,8,2888,40,3,1,4,2,0,1,4,3,1,2,4,4,4,5,4,2,3,1,4,1,1,4,1,5,1,4,1,4,4,4,4,2,4,1,3,3,4,4,2,0,0,3,3,0,4,2,0,2,4,4
2015-03-31 02:54:18,23,234,46,200,55,110,45,40,70,70,85,43,7,700,55,700,3,57,3000,40,1,3,2,5,2,2,2,5,2,4,1,5,1,5,1,1,1,1,1,1,2,4,2,4,3,3,1,2,4,3,1,4,1,5,1,5,1,5,1,1,4,2,3,3,1,3,3,4,5,3
2015-03-31 03:01:26,21,88,79,200,99,125,50,45,30,66,88,69,7,750,70,660,2,77,1000,45,1,3,4,4,3,4,4,2,3,3,5,3,4,4,2,3,2,1,4,2,2,5,3,4,3,4,1,3,5,3,3,4,4,2,3,2,5,2,5,4,3,4,5,2,3,2,3,2,4,4
2015-03-31 02:55:03,56,56,56,245,56,245,56,46,56,66,87,56,6,678,56,678,3,56,356,56,1,2,2,3,1,2,2,5,3,5,4,3,4,1,3,4,5,4,5,4,1,4,2,3,1,4,2,4,4,2,3,2,5,1,3,1,5,1,4,4,5,2,5,2,5,1,5,5,5,4
2015-03-31 03:05:11,44,444,44,444,4,144,48,45,10,135,84,74,4,644,44,645,4,45,4012,44,3,1,4,2,1,1,1,2,3,2,5,2,5,3,5,4,4,5,4,1,3,3,2,2,5,5,3,2,4,4,2,3,5,4,1,4,5,3,1,3,4,3,3,1,5,1,0,2,2,5
2015-03-31 02:59:09,44,239,67,450,60,567,87,14,99,109,88,16,707,608,23,665,3,18,2015,50,2,4,4,4,4,3,2,4,4,1,4,4,4,2,3,3,4,4,4,2,4,3,3,4,2,4,2,5,5,4,4,4,4,4,3,2,4,3,5,3,3,3,5,3,4,2,4,4,4,4
2015-03-31 02:57:13,44,563,72,412,77,543,93,43,12,120,83,45,6,675,88,612,3,88,3055,45,1,4,1,4,1,2,1,4,2,5,5,1,5,1,5,4,4,4,5,5,1,0,4,5,1,4,2,4,5,1,1,5,2,5,1,5,1,0,3,1,4,4,5,1,5,1,3,4,5,5
2015-03-31 03:07:06,17,700,50,250,50,124,60,49,34,76,87,45,7,700,48,607,3,55,100,40,1,4,4,5,1,1,1,5,1,5,3,1,5,1,5,5,3,1,1,4,1,5,1,5,1,5,1,5,5,5,4,4,5,3,3,2,4,3,3,4,3,3,4,1,3,2,5,1,5,5
2015-03-31 03:09:55,20,590,52,430,62,143,99,45,85,77,7,25,6,788,88,725,2,29,3999,45,1,1,5,5,5,1,5,1,5,4,5,5,5,2,5,5,5,5,4,5,5,5,4,5,1,5,1,5,5,4,5,1,5,5,1,5,5,4,1,4,5,4,5,4,5,1,4,3,5,5
2015-03-31 03:12:06,3,3,83,102,50,505,13,42,92,70,83,4,7,700,2,507,3,23,922,59,4,2,5,2,5,2,3,3,3,3,2,4,2,4,4,2,4,3,2,2,4,5,2,3,2,2,2,4,4,4,4,4,3,4,1,4,3,3,2,3,3,2,4,4,4,2,4,4,2,4
2015-03-31 03:10:40,2,2,50,111,2,222,2,49,2,70,87,2,6,666,2,666,2,2,86,33,3,2,5,3,4,2,4,4,3,3,2,3,3,3,3,2,3,2,2,3,1,5,2,5,1,4,1,5,5,4,3,3,4,3,3,3,3,3,2,3,3,2,5,2,4,1,4,3,5,4
2015-03-31 03:18:05,50,500,45,200,50,124,2,8,9,61,81,2,6,700,2,700,2,2,78,31,3,3,5,3,3,1,3,3,3,3,3,3,5,5,3,5,5,3,3,1,1,5,1,5,1,5,1,3,5,3,3,1,5,1,3,1,5,1,3,5,3,1,5,1,3,1,3,1,5,3
2015-03-31 03:16:06,24,24,63,124,24,124,24,43,63,76,87,24,6,678,34,745,3,7,1876,56,3,4,3,3,2,2,2,2,5,3,2,5,2,5,4,4,3,3,2,1,5,4,4,1,5,4,3,3,1,3,4,1,4,2,4,1,5,3,4,4,4,2,4,1,3,1,4,3,3,4
2015-03-31 03:20:05,54,987,62,200,8,1199,99,34,36,125,87,94,6,777,94,702,2,84,3111,44,4,2,5,2,5,2,5,4,5,3,4,2,5,4,4,5,2,2,5,1,1,5,1,5,1,5,1,5,5,5,4,5,5,2,2,4,5,2,5,5,5,4,5,4,5,1,5,5,5,5
2015-03-31 03:26:26,23,45,67,89,56,765,9,9,52,80,89,89,6,770,34,790,2,38,590,45,4,1,3,2,4,2,4,3,4,3,3,3,4,2,4,4,4,4,4,3,4,4,3,3,4,2,3,4,3,3,1,4,2,4,1,2,3,3,1,4,3,2,4,2,5,2,4,1,2,3
2015-03-31 03:30:10,10,100,55,250,10,124,10,10,10,80,10,99,2,200,99,200,2,99,88,45,1,3,4,3,5,3,4,1,1,2,2,2,3,2,2,3,4,1,2,5,5,5,1,5,4,4,1,3,5,5,3,1,5,2,3,1,5,1,5,4,3,3,3,2,4,1,4,3,1,5
2015-03-31 03:26:37,7,700,62,350,99,245,67,43,56,129,84,68,7,700,99,765,3,65,3456,40,4,1,3,2,2,1,4,2,4,3,4,2,5,2,3,4,4,4,4,4,2,3,3,4,3,4,2,4,4,2,2,3,4,4,2,3,3,3,2,2,4,2,5,2,2,2,3,3,4,3
2015-03-31 03:30:19,2,3,45,112,11,124,2,8,3,70,82,4,6,700,4,700,3,4,79,33,2,4,2,4,2,3,2,4,2,4,2,4,4,2,4,2,3,2,4,2,4,4,2,4,4,3,4,2,3,3,2,4,4,4,2,4,2,4,3,3,4,2,4,2,3,2,4,3,3,4
2015-03-31 03:31:23,72,172,77,300,72,172,72,27,72,72,88,72,7,700,72,700,2,72,1720,45,3,4,2,4,2,2,1,3,1,5,4,1,5,3,2,3,4,4,4,3,2,4,1,3,2,3,3,5,3,3,5,1,4,1,5,1,5,2,5,4,3,3,3,3,3,4,4,1,3,3
2015-03-31 03:34:08,14,777,86,200,56,465,65,40,56,92,82,99,7,700,47,798,3,92,3146,45,3,3,3,0,3,4,3,3,1,3,2,3,4,3,1,2,1,1,2,2,3,2,2,4,4,3,3,3,3,4,4,1,4,1,5,2,4,1,3,4,3,2,3,2,3,1,5,2,3,3
2015-03-31 03:33:41,29,79,90,200,315,1231,60,47,30,74,82,2,7,784,4,614,3,60,3542,45,3,2,5,3,4,2,3,3,4,3,1,5,5,2,2,1,2,1,1,1,1,5,2,5,2,3,1,5,5,4,2,4,3,5,2,5,1,3,1,3,5,1,5,1,3,1,4,3,4,4
2015-03-31 03:35:53,45,728,57,363,56,156,32,25,46,98,86,97,7,786,32,754,2,12,3564,54,1,5,1,5,1,2,1,5,1,5,5,1,5,4,5,1,5,5,5,4,4,1,4,2,4,1,4,2,2,1,2,1,4,2,2,2,5,4,4,1,4,2,5,2,2,1,2,4,4,4
2015-03-31 03:32:44,64,623,53,308,98,235,6,13,67,78,84,73,6,703,23,777,3,27,3013,45,1,5,1,5,1,5,1,5,1,5,2,4,4,4,2,1,2,2,2,1,2,3,3,4,2,4,2,3,3,3,3,2,4,3,4,2,4,2,4,4,5,2,5,2,5,5,5,5,5,4
2015-03-31 03:36:50,99,36,45,400,99,124,99,49,99,61,85,99,6,650,50,700,3,50,78,40,3,1,5,1,4,1,1,4,5,1,5,1,5,4,5,2,3,2,5,4,1,5,5,4,4,1,1,2,5,4,4,4,5,2,2,4,5,3,1,2,5,1,5,1,5,1,5,5,5,5
2015-03-31 03:38:00,3,7,64,112,21,130,18,43,70,120,86,50,6,730,16,666,3,9,89,40,4,4,3,4,2,4,5,5,2,5,5,3,5,3,3,3,4,4,5,2,1,4,1,5,1,3,2,4,4,3,2,1,2,3,1,2,4,1,1,2,5,2,5,4,3,1,3,4,4,3
2015-03-31 03:37:28,8,900,64,400,67,124,21,8,81,120,89,77,6,700,44,799,3,22,4000,54,2,2,2,3,3,3,1,4,2,5,2,5,3,2,1,1,4,2,3,4,3,3,4,3,3,2,2,3,3,4,4,1,5,2,2,1,4,5,4,5,5,1,5,1,4,2,5,5,5,4
2015-03-31 03:36:11,55,675,67,250,50,125,65,8,80,120,85,50,6,700,50,700,3,45,4000,50,1,3,2,5,2,1,1,5,1,4,4,2,4,4,4,3,4,2,5,2,4,4,2,2,2,3,4,2,2,3,3,5,4,4,3,5,4,1,3,5,5,4,2,2,5,4,3,4,5,4
2015-03-31 03:36:32,7,27,45,200,3,145,56,18,27,68,85,90,6,700,78,700,3,60,600,55,3,2,4,4,3,2,3,4,2,4,4,4,5,3,2,3,3,2,2,2,1,4,2,5,2,4,2,4,5,3,3,2,4,2,3,2,3,2,4,3,4,1,4,1,3,2,4,3,3,3
2015-03-31 03:36:42,45,69,69,420,69,675,45,11,67,70,88,45,6,760,45,745,2,45,2012,45,4,4,4,4,2,4,4,4,4,4,3,4,3,4,3,3,3,3,3,2,4,4,3,3,3,4,2,4,3,3,3,4,3,2,3,3,5,3,3,3,4,4,4,3,2,2,4,4,3,3
2015-03-31 03:38:01,10,18,52,107,73,1123,64,22,26,69,81,39,7,777,21,764,3,89,3857,50,4,2,5,1,5,1,5,2,3,4,3,3,3,3,3,3,2,3,3,1,1,5,2,5,1,4,1,5,5,5,4,1,3,1,3,3,4,3,4,3,4,1,5,1,5,1,4,4,4,5
2015-03-31 03:41:59,28,2,82,67,34,678,3,34,67,125,56,77,2,456,56,486,2,88,2649,59,4,3,4,3,3,3,4,4,4,2,4,4,4,3,2,2,4,3,2,4,2,4,2,5,2,4,2,3,5,4,4,4,4,3,4,2,3,3,5,3,3,3,4,3,4,3,4,2,4,4
2015-03-31 03:41:52,10,10,54,111,10,911,10,10,10,87,87,10,7,666,10,666,2,10,911,54,4,1,4,2,4,1,5,2,5,2,3,4,4,3,2,2,4,2,2,2,2,4,2,4,2,4,2,4,4,4,2,3,3,2,2,4,1,2,2,3,4,2,5,2,3,1,2,4,2,5
2015-03-31 03:37:59,8,1,75,225,9,400,88,68,1,79,85,90,6,755,80,790,3,2,4009,38,3,1,5,1,5,1,5,1,5,5,1,3,4,2,3,4,4,4,3,1,1,5,5,5,1,2,1,4,5,5,1,5,1,5,4,4,2,2,1,1,5,1,5,1,4,1,5,5,5,5
2015-03-31 03:43:57,55,55,55,200,55,200,55,45,55,100,85,55,7,700,55,700,3,55,80,50,1,3,2,4,2,4,2,4,2,5,4,2,4,3,3,2,3,2,2,3,2,2,2,3,3,4,4,2,2,2,4,4,2,3,4,2,4,4,4,4,4,2,4,2,3,3,3,4,4,3
2015-03-31 03:51:17,15,490,54,344,99,124,78,45,99,130,84,2,7,789,99,799,2,54,4000,45,3,3,4,5,4,3,4,5,1,3,4,3,5,3,3,5,2,1,5,2,5,3,1,5,1,3,1,5,5,5,4,1,5,1,3,2,5,3,5,5,3,2,5,1,3,1,4,2,5,5
2015-03-31 03:47:04,22,568,88,200,7,367,50,49,50,120,87,44,7,688,43,687,3,30,3055,54,3,1,3,1,5,1,5,3,5,1,3,3,5,1,1,1,5,3,3,5,1,5,1,5,1,5,1,5,5,5,1,5,5,3,1,1,3,5,1,5,5,1,5,1,3,1,5,3,5,5
2015-03-31 03:46:13,76,580,56,490,34,678,45,7,45,86,89,36,6,785,24,609,3,79,407,49,2,4,2,4,2,5,2,4,2,4,5,2,5,2,4,4,5,5,5,2,2,2,1,4,2,4,4,3,4,3,4,2,4,1,4,2,5,2,5,3,4,2,4,2,2,2,4,4,4,2
2015-03-31 03:51:53,55,893,70,101,35,999,28,11,61,65,89,2,6,708,20,798,3,46,1337,48,4,1,5,2,2,1,4,1,5,3,5,2,4,1,2,3,3,3,4,5,1,5,1,4,2,4,1,5,5,4,2,5,3,3,1,5,3,4,2,3,5,1,5,1,5,1,3,4,3,5
2015-03-31 03:48:19,6,22,56,150,2,526,8,25,4,90,82,6,6,788,6,700,2,6,3789,50,3,2,4,3,3,3,2,4,3,4,5,2,5,2,4,3,4,3,3,2,1,4,5,5,1,5,3,5,5,5,4,3,5,3,2,3,5,4,4,4,3,4,3,3,4,3,3,3,5,0
2015-03-31 03:51:51,40,397,79,233,98,945,6,49,18,72,88,45,7,655,12,692,2,81,3021,45,1,5,2,4,2,4,1,5,2,4,1,4,2,4,1,2,1,1,1,3,3,4,2,1,4,1,4,2,2,2,4,1,4,2,3,4,2,4,2,4,2,1,2,2,4,4,4,2,5,3
2015-03-31 03:52:14,5,5,67,187,67,124,4,8,8,86,87,56,7,666,56,666,2,45,78,32,1,5,1,5,2,4,1,5,1,1,5,1,5,2,2,5,4,4,5,4,4,2,4,3,4,2,4,2,1,1,1,4,3,4,1,4,3,3,1,4,4,4,5,1,4,3,3,3,4,4
2015-03-31 04:09:57,50,500,71,300,50,444,50,43,99,80,85,99,7,700,50,700,3,50,87,40,4,1,5,2,5,1,5,5,3,1,2,5,3,5,1,2,3,2,1,1,1,5,2,5,1,5,1,5,5,5,3,4,4,1,4,4,5,2,1,2,5,1,3,1,3,2,5,4,5,4
2015-03-31 04:03:32,43,75,50,148,32,789,12,9,76,63,84,96,6,699,7,719,1,17,3666,37,1,1,4,2,2,1,1,3,3,3,5,3,5,1,5,5,5,5,5,4,2,5,5,4,1,3,2,3,4,2,1,5,4,4,1,4,4,5,2,1,4,3,4,2,3,3,3,3,4,3
2015-03-31 04:06:39,77,787,57,357,97,547,87,50,95,137,85,97,7,700,77,777,3,93,3577,57,2,2,4,3,3,1,2,5,1,3,3,4,4,3,1,1,2,1,1,1,1,4,1,4,2,4,1,3,4,4,3,2,5,3,1,2,5,1,3,3,3,2,3,2,4,3,4,3,4,3
2015-03-31 03:57:50,4,598,56,426,27,568,52,8,29,78,89,83,7,728,50,778,3,4,507,27,4,2,4,3,5,2,5,3,4,4,5,3,5,2,2,5,5,5,4,3,1,5,3,5,1,5,1,3,5,5,3,5,1,4,1,5,2,3,4,4,3,3,5,2,2,1,4,2,3,4
2015-03-31 04:09:30,53,3,67,789,74,321,95,9,67,65,81,34,6,759,42,784,3,46,2015,48,5,1,5,1,3,1,3,3,4,4,4,0,4,3,4,3,1,2,4,2,5,3,3,3,3,3,3,3,2,4,4,4,5,5,3,3,3,4,3,0,5,4,3,4,3,4,5,5,2,3
2015-03-31 04:14:29,50,500,77,300,50,600,50,30,50,100,85,50,6,700,50,700,3,50,2000,45,1,3,2,3,4,3,2,3,2,3,1,2,3,3,2,4,4,3,1,5,4,4,1,4,2,4,4,4,4,2,3,3,3,2,2,3,3,2,2,2,3,3,2,2,1,4,3,2,3,3
2015-03-31 04:11:52,9,88,55,499,99,678,6,18,32,80,88,9,7,699,9,799,3,2,4000,40,1,1,1,5,3,1,3,5,1,5,5,3,5,1,1,5,5,3,5,3,1,4,3,5,1,1,1,5,5,3,3,1,5,1,3,1,5,1,5,4,5,1,5,1,5,1,3,1,4,5
2015-03-31 04:16:31,2,999,55,234,99,1212,78,46,87,67,88,67,6,777,99,727,2,99,888,56,3,4,3,3,2,4,2,4,1,4,3,2,5,3,5,2,3,3,2,2,5,3,1,5,2,4,3,4,5,4,4,4,4,1,4,2,5,2,4,4,2,4,4,3,3,2,2,1,5,3
2015-03-31 04:19:31,57,238,67,350,2,140,8,9,2,62,82,2,6,605,4,604,2,3,80,35,1,5,2,5,1,1,1,4,4,5,4,2,4,2,5,4,4,4,5,4,3,3,3,2,3,3,3,2,2,2,2,2,5,4,2,3,3,1,1,4,4,2,5,2,4,2,4,2,5,4
2015-03-31 04:22:17,65,700,67,160,4,1232,2,45,78,90,89,3,0,604,67,700,3,5,89,45,2,1,4,3,4,1,4,1,3,3,2,4,2,4,4,2,2,1,2,1,1,4,4,4,1,1,2,4,4,4,3,5,4,1,1,1,2,3,2,4,4,1,4,1,4,1,4,1,4,4
2015-03-31 04:26:46,1,947,57,233,77,491,39,23,45,72,81,41,6,729,13,745,3,79,3927,59,2,3,4,2,3,2,3,2,4,3,0,3,4,3,3,2,3,3,4,3,2,4,2,4,2,2,2,3,3,4,4,3,4,2,2,3,2,2,2,2,4,3,4,4,4,2,4,4,2,4
2015-03-31 04:31:37,50,500,55,300,50,111,50,16,50,70,85,50,7,700,50,700,3,50,56,45,1,4,2,5,1,4,1,5,1,3,4,3,5,2,4,4,4,3,5,4,3,3,1,5,1,5,4,4,4,4,2,1,4,5,3,3,5,3,4,3,3,3,4,5,4,1,1,1,5,4
2015-03-31 04:30:55,17,500,39,200,99,456,2,17,2,61,88,50,7,700,7,678,3,3,400,33,4,2,4,2,4,2,3,3,3,2,4,3,4,2,4,4,4,4,4,4,2,4,3,4,2,4,2,4,4,4,2,4,4,4,2,4,3,4,3,3,4,2,4,2,4,2,4,4,4,4
2015-03-31 04:39:03,21,140,55,106,10,250,50,25,30,75,85,30,6,700,10,700,3,6,108,40,4,2,4,2,4,2,4,4,4,3,2,4,4,1,2,2,2,3,2,4,1,4,1,5,1,4,1,4,4,4,1,5,4,4,2,4,3,3,3,2,4,1,4,1,4,2,4,2,4,3
2015-03-31 04:42:06,39,559,65,300,98,133,9,35,65,75,86,55,7,750,90,700,3,59,4000,50,4,4,5,2,5,2,5,5,2,2,2,2,5,2,2,2,3,4,3,1,1,5,2,5,4,5,2,5,4,5,3,1,5,5,4,1,5,2,4,4,4,2,4,2,4,1,4,5,4,4
2015-03-31 04:51:42,5,200,55,250,99,234,99,20,99,70,85,99,7,650,99,700,3,99,1000,50,1,5,4,5,1,5,1,5,2,5,4,2,4,3,4,2,3,2,1,3,3,3,1,4,4,3,3,3,4,2,3,1,5,2,2,1,5,3,2,3,2,3,2,2,2,3,3,1,3,3
2015-03-31 04:50:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,4,3,2,5,2,4,3,1,4,5,4,2,3,2,2,4,2,2,4,5,4,3,2,4,3,4,3,1,4,5,4,3,2,3,4,4,2,4,3,5,3,2,4,1,4,5
2015-03-31 04:55:35,69,69,69,141,71,153,65,23,12,82,84,69,7,700,70,700,3,35,83,42,1,5,2,5,1,1,2,3,1,4,3,5,4,5,2,1,3,3,2,1,1,5,1,5,4,3,1,4,5,3,4,3,4,2,2,2,5,3,3,2,2,1,5,3,3,1,2,2,5,4
2015-03-31 05:06:01,55,700,91,333,21,234,86,49,77,99,87,69,7,799,29,745,2,13,2000,45,5,1,5,1,5,1,5,1,5,1,3,5,3,3,3,2,1,1,1,1,1,5,1,5,1,5,1,5,5,5,3,4,5,3,3,5,2,1,2,1,4,1,4,2,5,1,5,4,3,5
2015-03-31 05:06:35,36,444,68,320,78,596,28,23,56,82,87,64,7,678,45,723,3,82,3734,51,5,3,4,3,3,2,4,3,4,5,4,2,4,2,3,3,5,4,1,2,2,5,1,5,2,5,1,4,5,5,3,5,5,2,1,4,4,2,1,5,5,1,5,1,5,1,5,3,4,5
2015-03-31 05:07:07,7,69,50,120,70,1200,70,7,25,70,81,69,7,777,77,769,2,776,77,50,3,2,5,3,4,1,4,3,5,3,3,4,4,3,3,5,3,2,3,4,1,5,1,5,1,5,1,5,5,5,4,3,4,3,1,4,4,3,1,4,5,2,4,2,4,2,4,5,4,4
2015-03-31 05:03:51,52,565,45,462,26,125,85,26,58,98,89,45,6,501,56,545,3,65,865,56,4,2,2,4,2,4,4,5,1,5,5,4,4,4,5,3,4,3,5,4,4,4,1,5,1,4,1,4,4,3,3,4,1,4,1,4,4,4,4,3,4,5,3,4,4,5,1,2,4,1
2015-03-31 05:05:52,45,567,78,234,87,587,23,46,78,89,86,56,6,729,65,789,3,99,580,45,1,4,3,4,2,4,4,4,4,4,4,2,4,1,4,4,3,4,4,4,2,3,3,3,3,3,4,3,2,3,3,3,3,3,2,3,3,4,4,2,4,4,3,4,2,4,3,4,4,2
2015-03-31 05:13:09,89,181,50,250,92,238,44,10,77,120,85,25,6,700,50,700,2,75,2083,45,4,2,4,3,4,2,3,5,1,4,3,4,5,4,3,4,5,3,4,2,4,4,3,3,2,4,3,4,2,4,4,4,4,3,4,4,5,1,5,4,2,3,3,2,4,2,4,2,5,4
2015-03-31 05:19:56,6,8,66,400,6,666,6,8,50,80,85,50,6,700,6,700,3,50,500,50,3,3,2,1,2,3,2,4,2,4,4,3,4,3,3,4,4,4,4,3,2,3,3,2,4,4,4,3,2,3,4,1,4,3,3,3,2,3,3,3,3,3,3,3,4,2,3,4,4,4
2015-03-31 05:14:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,4,3,2,4,1,4,4,5,3,4,3,2,3,3,4,1,4,5,4,3,4,3,3,5,2,3,4,5,4,4,3,3,3,4,3,2,5,5,3,4,3,1,3,2,5,2
2015-03-31 05:30:42,5,52,55,53,5,155,55,50,50,50,85,55,5,500,56,500,2,6,55,50,1,2,5,5,5,1,3,5,1,5,5,3,5,5,5,4,5,5,5,3,5,3,2,5,3,3,2,5,3,5,3,1,1,5,3,1,5,2,3,3,3,5,5,3,2,1,3,1,5,3
2015-03-31 05:37:39,59,2,45,101,50,124,99,8,3,65,85,98,6,650,97,604,4,96,79,55,1,4,2,4,4,4,1,5,2,5,4,2,5,1,4,4,5,4,4,4,1,5,4,4,1,3,1,5,5,1,4,2,5,4,5,1,5,2,3,5,4,2,4,4,4,3,2,4,5,5
2015-03-31 05:41:46,49,75,64,359,42,567,89,45,39,126,83,67,7,783,23,749,3,27,2584,56,4,1,4,2,4,2,5,5,3,3,3,3,3,4,3,5,3,2,4,1,1,4,2,4,3,4,2,4,4,4,4,2,5,2,2,4,4,2,4,3,4,1,4,2,4,2,4,3,5,4
2015-03-31 05:39:52,57,989,55,250,50,600,50,80,50,80,85,50,7,700,50,700,3,50,78,40,2,3,3,4,3,2,2,4,2,4,2,4,4,2,3,2,3,2,2,3,2,4,1,4,2,2,2,4,4,3,4,2,4,2,2,4,4,3,4,4,4,2,4,1,4,2,4,4,4,4
2015-03-31 05:47:56,47,34,67,388,47,842,47,78,47,78,81,47,5,743,47,743,2,47,3878,40,3,3,2,3,2,2,1,3,4,5,4,2,4,4,3,2,3,3,2,3,1,3,3,3,2,4,2,4,4,4,4,1,5,3,1,1,1,0,2,4,4,3,5,2,3,1,2,3,5,5
2015-03-31 05:55:24,7,7,55,200,34,1233,55,49,36,80,85,36,6,700,55,601,3,77,305,40,3,2,3,3,4,3,5,5,2,3,5,1,4,1,4,4,4,4,3,5,1,4,2,4,2,5,1,5,5,4,2,4,3,3,3,3,4,3,2,3,4,1,3,1,3,2,4,3,5,5
2015-03-31 06:04:56,15,564,49,444,700,345,2,45,60,130,88,6,7,676,91,709,3,1,4011,30,2,3,4,1,3,1,2,2,4,5,5,2,5,4,3,2,3,2,3,2,2,5,2,4,3,5,2,4,5,3,3,2,4,5,2,1,5,1,5,2,3,3,5,2,4,1,4,2,3,5
